code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev
bare_terrain,1999,15,50,POINT (166.71903674420707 -22.332891503461582),1.0,677040.0,-2470680.0,0.0,0.03440000116825104,0.0,1.0,0.04820000007748604,0.0,0.1712999939918518,0.0,0.04859999939799309,0.0,0.1639000028371811,0.0,0.09600000083446503,0.0,-0.5526000261306763,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71876728149903 -22.33288934885754),1.0,677010.0,-2470680.0,0.0,0.029400000348687172,0.0,1.0,0.04830000177025795,0.0,0.21529999375343323,0.0,0.04529999941587448,0.0,0.15330000221729279,0.0,0.07609999924898148,0.0,-0.5770999789237976,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71761568774005 -22.332139543399197),1.0,676890.0,-2470590.0,0.0,0.04280000180006027,0.014794999733567238,2.0,0.04989999905228615,0.006957499776035547,0.19509999454021454,0.03866500034928322,0.04430000111460686,0.013736249879002571,0.093299999833107,0.01742124930024147,0.04149999842047691,0.0037812499795109034,-0.4350999891757965,0.13011853396892548,0.13011853396892548
bare_terrain,1999,15,50,POINT (166.71762396123478 -22.332375079500295),1.0,676890.0,-2470620.0,0.0,0.02630000002682209,0.0,1.0,0.042899999767541885,0.0,0.24300000071525574,0.0,0.03220000118017197,0.0,0.11490000039339066,0.0,0.04969999939203262,0.0,-0.5777000188827515,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71786528597102 -22.3331596047725),1.0,676920.0,-2470710.0,0.0,0.02449999935925007,0.0,1.0,0.04650000110268593,0.0,0.26600000262260437,0.0,0.03220000118017197,0.0,0.10859999805688858,0.0,0.04529999941587448,0.0,-0.5511000156402588,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71904876851957 -22.333432808967707),1.0,677040.0,-2470740.0,0.0,,,0.0,,,,,,,,,,,,,
bare_terrain,1999,15,50,POINT (166.7201661457112 -22.33402755517481),1.0,677160.0,-2470800.0,0.0,0.27059999108314514,0.0,1.0,0.24650000035762787,0.0,0.24390000104904175,0.0,0.23819999396800995,0.0,0.09440000355243683,0.0,0.03449999913573265,0.0,0.06719999760389328,0.0,0.0
bare_terrain,1999,15,50,POINT (166.7201791969906 -22.334212907472807),1.0,677160.0,-2470830.0,0.0,0.2565999925136566,0.0,1.0,0.23350000381469727,0.0,0.2337999939918518,0.0,0.2264000028371811,0.0,0.09130000323057175,0.0,0.02810000069439411,0.0,0.07249999791383743,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71991536586077 -22.334230748192113),1.0,677130.0,-2470830.0,0.0,0.2635999917984009,0.0,1.0,0.24390000104904175,0.0,0.2337999939918518,0.0,0.2287999987602234,0.0,0.09749999642372131,0.0,0.03449999913573265,0.0,0.06809999793767929,0.0,0.0
bare_terrain,1999,15,50,POINT (166.72016609228984 -22.335341031512193),1.0,677160.0,-2470950.0,0.0,0.23559999465942383,0.0,1.0,0.20749999582767487,0.0,0.20020000636577606,0.0,0.19589999318122864,0.0,0.0820000022649765,0.0,0.02810000069439411,0.0,0.10649999976158142,0.0,0.0
bare_terrain,1999,15,50,POINT (166.72021817572215 -22.336072415290108),1.0,677160.0,-2471040.0,0.0,0.20970000326633453,0.0,1.0,0.19189999997615814,0.0,0.18000000715255737,0.0,0.1746000051498413,0.0,0.07270000129938126,0.0,0.024900000542402267,0.0,0.1404000073671341,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71986217308333 -22.33692343689193),1.0,677130.0,-2471130.0,0.0,0.20020000636577606,0.0,1.0,0.17090000212192535,0.0,0.15309999883174896,0.0,0.1509999930858612,0.0,0.06960000097751617,0.0,0.021700000390410423,0.0,0.1657000035047531,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71876243553837 -22.335571499281446),1.0,677010.0,-2470980.0,0.0,0.13570000231266022,0.0,1.0,0.12870000302791595,0.0,0.14630000293254852,0.0,0.1152999997138977,0.0,0.07580000162124634,0.0,0.02810000069439411,0.0,0.09570000320672989,0.0,0.0
bare_terrain,1999,15,50,POINT (166.7187953407929 -22.33473894760003),1.0,677010.0,-2470890.0,0.0,0.21209999918937683,0.0,1.0,0.19449999928474426,0.0,0.1867000013589859,0.0,0.1793999969959259,0.0,0.08820000290870667,0.0,0.03449999913573265,0.0,0.09449999779462814,0.0,0.0
bare_terrain,1999,15,50,POINT (166.71965253972775 -22.33476995762355),1.0,677100.0,-2470890.0,0.0,0.24500000476837158,0.0,1.0,0.21799999475479126,0.0,0.2070000022649765,0.0,0.2053000032901764,0.0,0.08820000290870667,0.0,0.03449999913573265,0.0,0.09390000253915787,0.0,0.0
bare_terrain,1999,15,50,POINT (166.7193340890872 -22.33340972842786),1.0,677070.0,-2470740.0,0.0,,,0.0,,,,,,,,,,,,,
bare_terrain,1999,15,50,POINT (166.7178789014974 -22.332071580441486),1.0,676920.0,-2470590.0,0.0,0.031300000846385956,0.0,1.0,0.052000001072883606,0.0,0.21529999375343323,0.0,0.04699999839067459,0.0,0.15539999306201935,0.0,0.07609999924898148,0.0,-0.554099977016449,0.0,0.0
bare_terrain,1999,15,50,POINT (166.72249327051966 -22.330889594960812),1.0,677400.0,-2470470.0,0.0,0.042399998754262924,0.0,1.0,0.06440000236034393,0.0,0.32839998602867126,0.0,0.05820000171661377,0.0,0.1746000051498413,0.0,0.07840000092983246,0.0,-0.5662999749183655,0.0,0.0
bare_terrain,1999,15,50,POINT (166.72207550645606 -22.330658411883398),1.0,677370.0,-2470440.0,0.0,0.04580000042915344,0.0,1.0,0.07180000096559525,0.0,0.3122999966144562,0.0,0.06310000270605087,0.0,0.17679999768733978,0.0,0.08940000087022781,0.0,-0.5242000222206116,0.0,0.0
bare_terrain,1999,15,50,POINT (166.72361829336734 -22.329037764527342),1.0,677520.0,-2470260.0,0.0,0.027000000700354576,0.0,1.0,0.04410000145435333,0.0,0.287200003862381,0.0,0.0333000011742115,0.0,0.1193000003695488,0.0,0.04529999941587448,0.0,-0.5964999794960022,0.0,0.0
bare_terrain,1999,15,50,POINT (166.7236323338293 -22.329303318118342),1.0,677520.0,-2470290.0,0.0,0.028699999675154686,0.0,1.0,0.04780000075697899,0.0,0.2687999904155731,0.0,0.03999999910593033,0.0,0.1298999935388565,0.0,0.054099999368190765,0.0,-0.5796999931335449,0.0,0.0
bare_terrain,1999,15,50,POINT (166.7236567189438 -22.329533668824638),1.0,677520.0,-2470320.0,0.0,0.032099999487400055,0.0,1.0,0.04960000142455101,0.0,0.2687000036239624,0.0,0.043299999088048935,0.0,0.1298999935388565,0.0,0.06080000102519989,0.0,-0.567300021648407,0.0,0.0
bare_terrain,1999,15,50,POINT (166.707080790421 -22.33169941434749),1.0,675810.0,-2470530.0,0.0,0.03480000048875809,0.0,1.0,0.05389999970793724,0.0,0.14110000431537628,0.0,0.07490000128746033,0.0,0.20000000298023224,0.0,0.1354999989271164,0.0,-0.5108000040054321,0.0,0.0
bare_terrain,1999,15,50,POINT (166.70735992964896 -22.331611247322698),1.0,675840.0,-2470530.0,0.0,0.03139999881386757,0.0,1.0,0.048500001430511475,0.0,0.12950000166893005,0.0,0.05849999934434891,0.0,0.1468999981880188,0.0,0.0892999991774559,0.0,-0.47920000553131104,0.0,0.0
bare_terrain,1999,15,50,POINT (166.70826213949437 -22.332684608868398),1.0,675930.0,-2470650.0,0.0,0.05130000039935112,0.0,1.0,0.08299999684095383,0.0,0.14110000431537628,0.0,0.11069999635219574,0.0,0.1680999994277954,0.0,0.1136000007390976,0.0,-0.2992999851703644,0.0,0.0
bare_terrain,1999,15,50,POINT (166.70763761417058 -22.33273129834881),1.0,675870.0,-2470650.0,0.0,0.03959999978542328,0.0,1.0,0.066600002348423,0.0,0.12720000743865967,0.0,0.08789999783039093,0.0,0.1404999941587448,0.0,0.09589999914169312,0.0,-0.17679999768733978,0.0,0.0
bare_terrain,1999,15,50,POINT (166.70737341656138 -22.332719042674555),1.0,675840.0,-2470650.0,0.0,0.04129999876022339,0.0,1.0,0.06840000301599503,0.0,0.14579999446868896,0.0,0.08959999680519104,0.0,0.1745000034570694,0.0,0.10909999907016754,0.0,-0.3986000120639801,0.0,0.0
bare_terrain,1999,15,50,POINT (166.68737022801048 -22.292816860577865),1.0,673830.0,-2466210.0,0.0,0.023000000044703484,0.0,1.0,0.03539999946951866,0.0,0.19349999725818634,0.0,0.031700000166893005,0.0,0.1160999983549118,0.0,0.05380000174045563,0.0,-0.6111999750137329,0.0,0.0
bare_terrain,1999,15,50,POINT (166.68565614418466 -22.293636813469174),1.0,673650.0,-2466300.0,0.0,0.030300000682473183,0.0,1.0,0.04879999905824661,0.0,0.15309999883174896,0.0,0.05090000107884407,0.0,0.16869999468326569,0.0,0.09570000320672989,0.0,-0.5335999727249146,0.0,0.0
bare_terrain,1999,15,50,POINT (166.6862329327335 -22.293665913625116),1.0,673710.0,-2466300.0,0.0,0.03280000016093254,0.0,1.0,0.04610000178217888,0.0,0.16660000383853912,0.0,0.04360000044107437,0.0,0.14710000157356262,0.0,0.07639999687671661,0.0,-0.5442000031471252,0.0,0.0
bare_terrain,1999,15,50,POINT (166.68655907768402 -22.293908178043104),1.0,673740.0,-2466330.0,0.0,0.027799999341368675,0.0,1.0,0.04340000078082085,0.0,0.17669999599456787,0.0,0.04600000008940697,0.0,0.14710000157356262,0.0,0.06989999860525131,0.0,-0.5746999979019165,0.0,0.0
bare_terrain,1999,15,50,POINT (166.6874425434198 -22.29390400560742),1.0,673830.0,-2466330.0,0.0,0.0203000009059906,0.0,1.0,0.032600000500679016,0.0,0.2337999939918518,0.0,0.03400000184774399,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0,-0.6431000232696533,0.0,0.0
bare_terrain,1999,15,50,POINT (166.68682257322598 -22.292521753765755),1.0,673770.0,-2466180.0,0.0,0.020600000396370888,0.0,1.0,0.03009999915957451,0.0,0.15309999883174896,0.0,0.026900000870227814,0.0,0.09749999642372131,0.0,0.044199999421834946,0.0,-0.5996000170707703,0.0,0.0
bare_terrain,1999,15,50,POINT (166.6862913987412 -22.29449752248212),1.0,673710.0,-2466390.0,0.0,0.027899999171495438,0.0,1.0,0.04879999905824661,0.0,0.17669999599456787,0.0,0.04600000008940697,0.0,0.15940000116825104,0.0,0.08919999748468399,0.0,-0.5489000082015991,0.0,0.0
bare_terrain,1999,15,50,POINT (166.68600370795858 -22.294766219963986),1.0,673680.0,-2466420.0,0.0,0.02539999969303608,0.0,1.0,0.04610000178217888,0.0,0.1800999939441681,0.0,0.04360000044107437,0.0,0.1315000057220459,0.0,0.06989999860525131,0.0,-0.5360999703407288,0.0,0.0
bare_terrain,1999,15,50,POINT (166.6872916859872 -22.292556983078107),1.0,673830.0,-2466180.0,0.0,0.023000000044703484,0.0,1.0,0.03819999843835831,0.0,0.1867000013589859,0.0,0.0340999998152256,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0,-0.5666999816894531,0.0,0.0
bare_terrain,1999,15,50,POINT (166.74646976328918 -22.36352461390127),1.0,679830.0,-2474100.0,0.0,0.04100000113248825,0.0,1.0,0.05920000001788139,0.0,0.2361000031232834,0.0,0.05350000038743019,0.0,0.13830000162124634,0.0,0.07169999927282333,0.0,-0.49959999322891235,0.0,0.0
bare_terrain,1999,15,50,POINT (166.74598986741137 -22.363940874059793),1.0,679770.0,-2474160.0,0.0,0.029400000348687172,0.0,1.0,0.04280000180006027,0.0,0.23839999735355377,0.0,0.032099999487400055,0.0,0.10000000149011612,0.0,0.04529999941587448,0.0,-0.5479999780654907,0.0,0.0
land,1999,49,55,POINT (171.06321823296386 7.1140419465448685),1.0,506970.0,786360.0,0.0,0.08150000125169754,0.0,1.0,0.12070000171661377,0.0,0.34950000047683716,0.0,0.11540000140666962,0.0,0.1597999930381775,0.0,0.07590000331401825,0.0,-0.31299999356269836,0.0,0.0
water,1999,49,55,POINT (171.06148384420445 7.119276736863654),1.0,506790.0,786930.0,0.0,0.09749999642372131,0.0,1.0,0.11349999904632568,0.0,0.0038999998942017555,0.0,0.0340999998152256,0.0,0.0017000000225380063,0.0,-9.999999747378752e-05,0.0,0.9549999833106995,0.0,0.0
cloud,1999,49,55,POINT (171.05259510181253 7.108950517877452),1.0,505800.0,785790.0,0.0,0.09430000185966492,0.0,1.0,0.06880000233650208,0.0,0.05900000035762787,0.0,0.061799999326467514,0.0,0.03689999878406525,0.0,0.02979999966919422,0.0,0.3353999853134155,0.0,0.0
land,1999,49,55,POINT (171.03666040508554 7.140394564749401),1.0,504060.0,789270.0,0.0,0.07029999792575836,0.0,1.0,0.09929999709129333,0.0,0.41819998621940613,0.0,0.08299999684095383,0.0,0.2190999984741211,0.0,0.11509999632835388,0.0,-0.4961000084877014,0.0,0.0
surf,1999,49,56,POINT (171.3851460798785 7.0933352564003025),1.0,542520.0,784080.0,0.0,1.6022000312805176,0.0,1.0,0.3382999897003174,0.0,0.19220000505447388,0.0,0.2865999937057495,0.0,0.05860000103712082,0.0,0.03200000151991844,0.0,0.25189998745918274,0.0,0.0
water,1999,49,56,POINT (171.37685353362264 7.094482664492719),1.0,541620.0,784200.0,0.0,0.048900000751018524,0.0,1.0,0.027300000190734863,0.0,0.015799999237060547,0.0,0.014299999922513962,0.0,0.01269999984651804,0.0,0.008999999612569809,0.0,0.5723999738693237,0.0,0.0
cloud,1999,31,64,POINT (179.0920457186325 -8.644551505479678),,,,,0.0892999991774559,0.0,1.0,0.07609999924898148,0.0,0.06639999896287918,0.0,0.06870000064373016,0.0,0.07880000025033951,0.0,0.0803999975323677,0.0,0.149399995803833,0.0,0.0
cloud,1999,31,65,POINT (179.11155227343727 -8.620526735292906),,,,,0.08529999852180481,0.0,1.0,0.0697999969124794,0.0,0.07209999859333038,0.0,0.0706000030040741,0.0,0.06289999932050705,0.0,0.06650000065565109,0.0,0.1657000035047531,0.0,0.0
noise,1999,16,71,POINT (-175.23161102121585 -21.200815867111437),1.0,683550.0,-2345400.0,0.0,0.03779999911785126,0.006324999965727329,2.0,0.03739999979734421,0.007699999958276749,0.10790000110864639,0.010037500411272049,0.030500000342726707,0.0003987500094808638,0.05730000138282776,0.0025712500791996717,0.03400000184774399,0.006105000153183937,-0.06499999761581421,0.08318022638559341,0.08318022638559341
noise,1999,16,71,POINT (-175.2313284678836 -21.201249035418627),1.0,683580.0,-2345460.0,0.0,0.042399998754262924,0.010999999940395355,2.0,0.03739999979734421,0.007699999958276749,0.11919999867677689,0.01728375069797039,0.03680000081658363,0.011852500028908253,0.061000000685453415,0.0010725000174716115,0.0414000004529953,0.006338750012218952,-0.2563000023365021,0.23363663256168365,0.23363663256168365
noise,1999,16,71,POINT (-175.23098482001652 -21.201458921350614),1.0,683640.0,-2345460.0,0.0,0.035599999129772186,0.012347499839961529,3.0,0.05900000035762787,0.012814999558031559,0.1265999972820282,0.023649999871850014,0.05909999832510948,0.004234999883919954,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.03129500150680542,-0.11460000276565552,0.0895765945315361,0.2413410097360611
noise,1999,16,71,POINT (-175.23073053954596 -21.202075392814688),1.0,683640.0,-2345550.0,0.0,0.03350000083446503,0.004757499787956476,3.0,0.06129999831318855,0.013832500204443932,0.12540000677108765,0.0028325000312179327,0.054999999701976776,0.014272499829530716,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.017627499997615814,-0.16349999606609344,0.1581231653690338,0.228417307138443
noise,1999,16,71,POINT (-175.23059750027625 -21.20154117600511),1.0,683670.0,-2345490.0,0.0,0.039900001138448715,0.008469999767839909,3.0,0.05900000035762787,0.016170000657439232,0.1265999972820282,0.008717499673366547,0.05909999832510948,0.004234999883919954,0.08389999717473984,0.027334999293088913,0.06300000101327896,0.030525000765919685,-0.1574999988079071,0.13283203542232513,0.22462312877178192
noise,1999,16,71,POINT (-175.2322813980089 -21.19913501726763),1.0,683490.0,-2345220.0,0.0,0.029200000688433647,0.008635000325739384,2.0,0.03400000184774399,0.004303750116378069,0.12710000574588776,0.016884999349713326,0.026599999517202377,0.0042624999769032,0.06260000169277191,0.004166250117123127,0.032099999487400055,0.004193750210106373,-0.2935999929904938,0.22710207104682922,0.22710207104682922
noise,1999,16,71,POINT (-175.23048122349263 -21.20282196587727),1.0,683670.0,-2345610.0,0.0,0.0340999998152256,0.0006324999849312007,3.0,0.056699998676776886,0.01174249965697527,0.11050000041723251,0.008497499860823154,0.054499998688697815,0.006682499777525663,0.06930000334978104,0.002584999892860651,0.05920000001788139,0.020570000633597374,-0.11699999868869781,0.17045603692531586,0.25140827894210815
noise,1999,16,71,POINT (-175.2545526216056 -21.19944278005741),1.0,681180.0,-2345220.0,0.0,0.13289999961853027,0.0,1.0,0.11429999768733978,0.0,0.09179999679327011,0.0,0.0966000035405159,0.0,0.05649999901652336,0.0,0.038600001484155655,0.0,0.25099998712539673,0.0,0.0
noise,1999,16,71,POINT (-175.25541977022442 -21.199192244611393),1.0,681090.0,-2345190.0,0.0,0.12759999930858612,0.0,1.0,0.11710000038146973,0.0,0.09560000151395798,0.0,0.08640000224113464,0.0,0.05990000069141388,0.0,0.04580000042915344,0.0,0.23360000550746918,0.0,0.0
noise,1999,16,71,POINT (-175.25575351703776 -21.199441551161275),1.0,681060.0,-2345220.0,0.0,0.09849999845027924,0.0,1.0,0.08340000361204147,0.0,0.08810000121593475,0.0,0.06849999725818634,0.0,0.05990000069141388,0.0,0.060100000351667404,0.0,0.17389999330043793,0.0,0.0
noise,1999,16,71,POINT (-175.25629118113326 -21.19949264575584),1.0,681000.0,-2345220.0,0.0,0.1143999993801117,0.0,1.0,0.10029999911785126,0.0,0.1216999962925911,0.0,0.09149999916553497,0.0,0.09390000253915787,0.0,0.08869999647140503,0.0,0.02889999933540821,0.0,0.0
noise,1999,16,71,POINT (-175.25710027644203 -21.199245820196676),1.0,680910.0,-2345190.0,0.0,0.2312999963760376,0.0,1.0,0.2222999930381775,0.0,0.28839999437332153,0.0,0.23309999704360962,0.0,0.2502000033855438,0.0,0.19949999451637268,0.0,-0.22210000455379486,0.0,0.0
noise,1999,16,71,POINT (-175.257701051203 -21.199506059178194),1.0,680850.0,-2345220.0,0.0,0.20309999585151672,0.0,1.0,0.19480000436306,0.0,0.2515000104904175,0.0,0.19539999961853027,0.0,0.19589999318122864,0.0,0.15309999883174896,0.0,-0.16410000622272491,0.0,0.0
noise,1999,16,71,POINT (-175.25831662697476 -21.19982566085213),1.0,680790.0,-2345250.0,0.0,0.2770000100135803,0.0,1.0,0.2741999924182892,0.0,0.3398999869823456,0.0,0.27810001373291016,0.0,0.29420000314712524,0.0,0.22089999914169312,0.0,-0.24410000443458557,0.0,0.0
noise,1999,16,71,POINT (-175.2583395491811 -21.19921686338686),1.0,680790.0,-2345190.0,0.0,0.20829999446868896,0.0,1.0,0.20029999315738678,0.0,0.26260000467300415,0.0,0.19789999723434448,0.0,0.20600000023841858,0.0,0.1565999984741211,0.0,-0.179299995303154,0.0,0.0
noise,1999,16,71,POINT (-175.25885801910144 -21.19951744186714),1.0,680730.0,-2345220.0,0.0,0.19539999961853027,0.0,1.0,0.18930000066757202,0.0,0.24410000443458557,0.0,0.19290000200271606,0.0,0.19589999318122864,0.0,0.14589999616146088,0.0,-0.16449999809265137,0.0,0.0
noise,1999,16,71,POINT (-175.25396757991132 -21.199706086790663),1.0,681240.0,-2345250.0,0.0,0.07720000296831131,0.0,1.0,0.05530000105500221,0.0,0.05079999938607216,0.0,0.0430000014603138,0.0,0.042899999767541885,0.0,0.038600001484155655,0.0,0.27869999408721924,0.0,0.0
noise,1999,16,71,POINT (-175.25513011108723 -21.19973256934253),1.0,681120.0,-2345250.0,0.0,0.07450000196695328,0.0,1.0,0.0551999993622303,0.0,0.054499998688697815,0.0,0.045499999076128006,0.0,0.046300001442432404,0.0,0.038600001484155655,0.0,0.24500000476837158,0.0,0.0
noise,1999,16,71,POINT (-175.25704607071148 -21.20246263948322),1.0,680910.0,-2345550.0,0.0,,,0.0,,,,,,,,,,,,,
cloud,1999/2001,31,64,POINT (179.0920457186325 -8.644551505479678),,,,,0.04190000146627426,0.0036299999337643385,3.0,0.023900000378489494,0.003987499978393316,0.013399999588727951,0.0031624999828636646,0.015599999576807022,0.00418000016361475,0.013199999928474426,0.004124999977648258,0.007000000216066837,0.002199999988079071,0.5486000180244446,0.06323225796222687,0.20468394458293915
cloud,1999/2001,31,65,POINT (179.11155227343727 -8.620526735292906),1.0,732390.0,-953550.0,0.0,0.04699999839067459,0.014024999924004078,3.0,0.025800000876188278,0.005857499781996012,0.01720000058412552,0.006984999869018793,0.01730000041425228,0.005884999874979258,0.01549999974668026,0.006434999871999025,0.0142000000923872,0.006902500055730343,0.5052000284194946,0.10693583637475967,0.190346822142601
cloud,1999/2001,31,65,POINT (179.15683684264127 -8.557969941107883),1.0,737400.0,-946650.0,0.0,0.06109999865293503,0.017531249672174454,2.0,0.04340000078082085,0.017723750323057175,0.035999998450279236,0.01878250017762184,0.03830000013113022,0.01434125006198883,0.02449999935925007,0.011357500217854977,0.021299999207258224,0.007136249914765358,0.4359999895095825,0.10588326305150986,0.10588326305150986
coast,2000,32,24,POINT (144.51965639935432 -7.686252843414437),1.0,226380.0,-850410.0,0.0,0.06419999897480011,0.003477595280855894,5.0,0.09019999951124191,0.01542486809194088,0.07029999792575836,0.010269450955092907,0.08789999783039093,0.01583411917090416,0.04450000077486038,0.01019546389579773,0.0333000011742115,0.005843615625053644,0.2718999981880188,0.1177375316619873,0.27444231510162354
coast,2000,32,24,POINT (144.51985930566588 -7.6859871746659625),1.0,226410.0,-850380.0,0.0,0.053199999034404755,0.02340174838900566,5.0,0.06129999831318855,0.016599446535110474,0.08720000088214874,0.013769738376140594,0.05790000036358833,0.015421323478221893,0.07199999690055847,0.016222098842263222,0.049800001084804535,0.014636310748755932,0.08959999680519104,0.11610753834247589,0.16270987689495087
coast,2000,32,24,POINT (144.5201890284222 -7.685734156653677),1.0,226440.0,-850350.0,0.0,0.04170000180602074,0.01595206744968891,5.0,0.058800000697374344,0.011872641742229462,0.28130000829696655,0.07840301096439362,0.05040000006556511,0.02151472121477127,0.10509999841451645,0.010592333972454071,0.04650000110268593,0.008510954678058624,-0.4426000118255615,0.1131255105137825,0.12777404487133026
coast,2000,32,24,POINT (144.550891289692 -7.681009017213687),1.0,229830.0,-849810.0,0.0,0.058400001376867294,0.014133523218333721,4.0,0.07909999787807465,0.02008473500609398,0.14710000157356262,0.012479360215365887,0.08299999684095383,0.024816131219267845,0.10610000044107437,0.020070703700184822,0.05829999968409538,0.006833051797002554,-0.24779999256134033,0.11023121327161789,0.18293221294879913
coast,2000,32,24,POINT (144.55120833080383 -7.680755996196585),1.0,229860.0,-849780.0,0.0,0.06390000134706497,0.014692304655909538,4.0,0.08209999650716782,0.019365210086107254,0.12280000001192093,0.01247325073927641,0.08720000088214874,0.023176243528723717,0.10050000250339508,0.018301665782928467,0.05790000036358833,0.007393176201730967,-0.1738000065088272,0.03858007490634918,0.1406906247138977
coast,2000,32,24,POINT (144.55144928204882 -7.681021668260532),1.0,229890.0,-849810.0,0.0,0.08720000088214874,0.018569711595773697,4.0,0.11230000108480453,0.020704733207821846,0.08569999784231186,0.020892050117254257,0.11999999731779099,0.02568630315363407,0.03220000118017197,0.00930952187627554,0.02319999970495701,0.010173355229198933,0.3781000077724457,0.08793634176254272,0.27909159660339355
coast,2000,32,24,POINT (144.5511702858704 -7.680452370774538),1.0,229860.0,-849750.0,0.0,0.04179999977350235,0.009933166205883026,4.0,0.05649999901652336,0.009835466742515564,0.20919999480247498,0.037890300154685974,0.05510000139474869,0.015027863904833794,0.10119999945163727,0.005721584428101778,0.051500000059604645,0.005615854635834694,-0.3831000030040741,0.11953148245811462,0.1283302903175354
land,2000,49,55,POINT (171.03713013537472 7.147063150070856),1.0,504090.0,790020.0,0.0,0.14869999885559082,0.0,1.0,0.1745000034570694,0.0,0.3950999975204468,0.0,0.1607999950647354,0.0,0.2734000086784363,0.0,0.1754000037908554,0.0,-0.36559998989105225,0.0,0.0
water,2000,49,55,POINT (171.04818686371593 7.14086065183114),1.0,505320.0,789330.0,0.0,0.06719999760389328,0.0,1.0,0.050200000405311584,0.0,0.029200000688433647,0.0,0.03539999946951866,0.0,0.02280000038444996,0.0,0.012000000104308128,0.0,0.5012000203132629,0.0,0.0
cloud,2000,49,55,POINT (171.06513328721928 7.121428003240264),1.0,507180.0,787170.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,0.6582000255584717,0.0,1.6022000312805176,0.0,0.5446000099182129,0.0,0.3776000142097473,0.0,-0.09080000221729279,0.0,0.0
water,2000,49,55,POINT (171.03304709517033 7.129387601065367),1.0,503640.0,788040.0,0.0,0.06549999862909317,0.0,1.0,0.03880000114440918,0.0,0.029200000688433647,0.0,0.02850000001490116,0.0,0.020400000736117363,0.0,0.014399999752640724,0.0,0.46810001134872437,0.0,0.0
land,2000,49,55,POINT (171.03597387620184 7.144410068638317),1.0,503970.0,789720.0,0.0,0.23170000314712524,0.0,1.0,0.2524999976158142,0.0,0.3950999975204468,0.0,0.250900000333786,0.0,0.29899999499320984,0.0,0.219200000166893,0.0,-0.29739999771118164,0.0,0.0
land,2000,49,55,POINT (171.0818629121277 7.107301169728225),1.0,509040.0,785610.0,0.0,0.07569999992847443,0.0,1.0,0.09939999878406525,0.0,0.37209999561309814,0.0,0.08190000057220459,0.0,0.1688999980688095,0.0,0.08269999921321869,0.0,-0.4187000095844269,0.0,0.0
water,2000,49,55,POINT (171.08746354249658 7.113719252037306),1.0,509670.0,786330.0,0.0,0.07739999890327454,0.0,1.0,0.05389999970793724,0.0,0.029200000688433647,0.0,0.03880000114440918,0.0,0.01810000091791153,0.0,0.014399999752640724,0.0,0.5620999932289124,0.0,0.0
cloud,2000,49,55,POINT (171.1204530620244 7.104432724064581),1.0,513300.0,785310.0,0.0,0.275299996137619,0.0,1.0,0.2761000096797943,0.0,0.27720001339912415,0.0,0.26919999718666077,0.0,0.27549999952316284,0.0,0.23360000550746918,0.0,-0.1835000067949295,0.0,0.0
cloud,2000,49,55,POINT (171.14657729271292 7.092528483373243),1.0,516180.0,783990.0,0.0,0.32030001282691956,0.0,1.0,0.32170000672340393,0.0,0.3188000023365021,0.0,0.3230000138282776,0.0,0.2985000014305115,0.0,0.2529999911785126,0.0,-0.1949000060558319,0.0,0.0
land,2000,49,55,POINT (171.12659568888057 7.091667923919755),1.0,513990.0,783870.0,0.0,0.09780000150203705,0.0,1.0,0.12559999525547028,0.0,0.364300012588501,0.0,0.11100000143051147,0.0,0.19200000166893005,0.0,0.08500000089406967,0.0,-0.34790000319480896,0.0,0.0
cloud,2000,49,55,POINT (171.26354013467514 7.132901253409642),1.0,529110.0,788460.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,1.6022000312805176,0.0,1.6022000312805176,0.0,1.6022000312805176,0.0,0.3889000117778778,0.0,-0.4259999990463257,0.0,0.0
cloud,2000,49,55,POINT (171.25819243600026 7.139068006609475),1.0,528510.0,789120.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,0.8467000126838684,0.0,1.6022000312805176,0.0,0.5573999881744385,0.0,0.3452000021934509,0.0,-0.1266999989748001,0.0,0.0
cloud,2000,49,55,POINT (171.30147988878701 7.129817845657849),1.0,533280.0,788100.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,0.6901000142097473,0.0,1.6022000312805176,0.0,0.5016000270843506,0.0,0.3352999985218048,0.0,-0.08190000057220459,0.0,0.0
