code,time,row,column,row_2,column_2,id,tile_id,epsg,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,meanwi,meanwi_mad,meanwi_stdev,mndwi,mndwi_mad,mndwi_stdev,ndwi,ndwi_mad,ndwi_stdev,nir08,nir08_mad,nir08_stdev,nirwi,nirwi_mad,nirwi_stdev,red,red_mad,swir16,swir16_mad,swir22,swir22_mad
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.07797742473724 -17.623110493570362),1.0,508260.0,-1948500.0,0.0,0.02319999970495701,0.001979999942705035,8.0,0.007600000128149986,0.0009899999713525176,1.1237000226974487,0.015124629251658916,0.0792764201760292,0.7002999782562256,0.1352202147245407,0.3223108947277069,1.2339999675750732,0.028941117227077484,0.15045340359210968,-0.000699999975040555,0.00022000000171829015,0.000523843860719353,1.0124000310897827,0.0034773305524140596,0.00821213610470295,9.999999747378752e-05,0.0005087499739602208,0.00139999995008111,0.0007837499724701047,0.001500000013038516,0.0008937499951571226
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.0732508010488 -17.611013706081604),1.0,507780.0,-1947150.0,0.0,0.024700000882148743,0.002997499890625477,7.0,0.007799999788403511,0.0010999999940395355,1.0664000511169434,0.08111903071403503,0.09977920353412628,0.5217000246047974,0.22260843217372894,0.2774764597415924,1.1260000467300415,0.1527656614780426,0.18807558715343475,-0.00039999998989515007,0.0006050000083632767,0.0007350313826464117,1.006700038909912,0.009472409263253212,0.011532307602465153,0.0,0.0004675000091083348,0.002400000113993883,0.0011274999706074595,0.0024999999441206455,0.0008524999720975757
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.0583857141275 -17.597955123447697),1.0,506190.0,-1945710.0,0.0,0.029100000858306885,0.0021312499884516,6.0,0.008700000122189522,0.0005225000204518437,1.0637999773025513,0.03397640213370323,0.07935909181833267,0.722599983215332,0.11394859105348587,0.23286178708076477,1.1197999715805054,0.06317935138940811,0.14847616851329803,-0.0005000000237487257,0.00030250000418163836,0.0006614148733206093,1.0077999830245972,0.004773449152708054,0.010319205932319164,0.00019999999494757503,0.0005225000204518437,0.001500000013038516,0.0007562499959021807,0.0015999999595806003,0.0007837499724701047
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.06186527698046 -17.588527524878813),1.0,506550.0,-1944660.0,0.0,0.031199999153614044,0.0017874999903142452,6.0,0.008100000210106373,0.00030250000418163836,1.0188000202178955,0.07381419092416763,0.13821300864219666,0.5674999952316284,0.11901596188545227,0.23721599578857422,1.0357999801635742,0.13876551389694214,0.2573739290237427,-9.999999747378752e-05,0.0005637499853037298,0.0012425821041688323,1.0017999410629272,0.008862864226102829,0.019147828221321106,0.0,0.00031624999246560037,0.002400000113993883,0.0006874999962747097,0.0020000000949949026,0.0005087499739602208
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.0439918946403 -17.604713297998966),1.0,504660.0,-1946460.0,0.0,0.025699999183416367,0.002007500035688281,6.0,0.007799999788403511,0.0007287500193342566,1.0786999464035034,0.07759613543748856,0.15042352676391602,0.7132999897003174,0.09635567665100098,0.2555933892726898,1.1484999656677246,0.14910346269607544,0.27948758006095886,-0.0005000000237487257,0.00038499999209307134,0.0014064188580960035,1.0089000463485718,0.006088804919272661,0.021606609225273132,0.0,0.0006050000083632767,0.00139999995008111,0.0006462499732151628,0.00139999995008111,0.0009487500065006316
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.10135457054022 -17.624287463608507),1.0,510750.0,-1948620.0,0.0,0.024800000712275505,0.002488750033080578,8.0,0.007600000128149986,0.0006600000197067857,0.9836999773979187,0.09513382613658905,0.1346297711133957,0.5892999768257141,0.2018951177597046,0.2886728048324585,0.9695000052452087,0.18037299811840057,0.24983105063438416,9.999999747378752e-05,0.0006324999849312007,0.0013604816049337387,0.9979000091552734,0.009894645772874355,0.020895766094326973,0.0005000000237487257,0.00042624998604878783,0.0019000000320374966,0.0011825000401586294,0.001500000013038516,0.0009350000182166696
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.07148219885514 -17.640481467671023),1.0,507570.0,-1950420.0,0.0,0.04690000042319298,0.0013887500390410423,6.0,0.04490000009536743,0.0012787500163540244,1.0372999906539917,0.021370207890868187,0.027847763150930405,0.9455000162124634,0.017378954216837883,0.07367880642414093,1.054900050163269,0.033584583550691605,0.041991908103227615,-0.0012000000569969416,0.0006187499966472387,0.0008633350371383131,1.0189000368118286,0.009816220961511135,0.013783288188278675,0.004600000102072954,0.0017187499906867743,0.0013000000035390258,0.0004675000091083348,0.001500000013038516,0.0008662500185891986
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.0577774664906 -17.63224705061701),1.0,506130.0,-1949490.0,0.0,0.023099999874830246,0.0012787500163540244,6.0,0.007300000172108412,0.0003987500094808638,1.0654000043869019,0.16009871661663055,0.30490896105766296,0.43939998745918274,0.32059574127197266,0.4128264784812927,1.1246999502182007,0.303185373544693,0.5469418168067932,-0.0003000000142492354,0.0010862499475479126,0.00465491833165288,1.006100058555603,0.01701207086443901,0.06725074350833893,-9.999999747378752e-05,0.0006187499966472387,0.0031999999191612005,0.002282500034198165,0.0032999999821186066,0.002461249940097332
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.1289173868612 -17.633104079229295),1.0,513690.0,-1949610.0,0.0,0.023499999195337296,0.002420000033453107,7.0,0.007400000002235174,0.0004949999856762588,1.1358000040054321,0.05248772352933884,0.18029449880123138,0.3262999951839447,0.16686464846134186,0.42638495564460754,1.2599999904632568,0.0975589007139206,0.3379362225532532,-0.000699999975040555,0.0004675000091083348,0.0014756375458091497,1.0115000009536743,0.007416549604386091,0.02278703637421131,-0.000699999975040555,0.0007699999841861427,0.003800000064074993,0.002282500034198165,0.003700000001117587,0.002227500081062317
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.12279859990414 -17.62806072817269),1.0,513030.0,-1949040.0,0.0,0.026900000870227814,0.002736249938607216,8.0,0.007799999788403511,0.0015674999449402094,1.0277999639511108,0.13317056000232697,1.0654550790786743,0.41850000619888306,0.28472065925598145,0.30865851044654846,1.0525000095367432,0.25254470109939575,2.106114625930786,-9.999999747378752e-05,0.0008800000068731606,0.0017741196788847446,1.003100037574768,0.013796422630548477,0.02842293679714203,-9.999999747378752e-05,0.0010725000174716115,0.003599999938160181,0.00243375007994473,0.0032999999821186066,0.002378749893978238
clean_water,2019,60,20,21,62,021062,"21,62",32660,POINT (177.1303809701718 -17.62308283152068),1.0,513840.0,-1948500.0,0.0,0.023000000044703484,0.005087499972432852,6.0,0.006800000090152025,0.00035749998642131686,1.068600058555603,0.1735592782497406,0.7181938886642456,0.36230000853538513,0.4069499671459198,0.5372108817100525,1.1303000450134277,0.33238375186920166,1.4083130359649658,-0.00039999998989515007,0.0009350000182166696,0.002834164537489414,1.0069999694824219,0.014734797179698944,0.04254680871963501,-0.0005000000237487257,0.0009350000182166696,0.003700000001117587,0.002186249941587448,0.0035000001080334187,0.002145000034943223
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.41139685367557 -16.943998541475125),1.0,543810.0,-1873410.0,0.0,0.0024999999441206455,0.014877500012516975,4.0,0.008899999782443047,0.00193875003606081,0.3301999866962433,0.02968573197722435,0.3076653778553009,-0.3871999979019165,0.26016920804977417,0.5729432106018066,-0.07029999792575836,0.1379438191652298,0.5198559165000916,0.013399999588727951,0.006599999964237213,0.009090164676308632,0.8093000054359436,0.0785723626613617,0.11923391371965408,0.00019999999494757503,0.0040699997916817665,0.03959999978542328,0.0031349998898804188,0.03660000115633011,0.002736249938607216
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.3912886524802 -16.943349122519784),1.0,541650.0,-1873320.0,0.0,0.007199999876320362,0.0065449997782707214,6.0,0.012600000016391277,0.0035200000274926424,0.4438999891281128,0.08129263669252396,0.3389360010623932,-0.3416999876499176,0.11510065197944641,0.4615943729877472,0.093299999833107,0.16486488282680511,0.5756288766860962,0.013500000350177288,0.002062499988824129,0.007336982060223818,0.8087000250816345,0.025965213775634766,0.10342805087566376,9.999999747378752e-05,0.002736249938607216,0.029899999499320984,0.011316250078380108,0.028300000354647636,0.010353749617934227
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.3830242704587 -16.935105449880755),1.0,540780.0,-1872420.0,0.0,0.0027000000700354576,0.013282500207424164,3.0,0.012600000016391277,0.004894999787211418,0.4528999924659729,0.04799632355570793,0.428040087223053,-0.34310001134872437,0.1727089285850525,0.573517382144928,0.10559999942779541,0.1132160946726799,0.7528165578842163,0.012799999676644802,0.0013475000159814954,0.007261053193360567,0.8174999952316284,0.01722344197332859,0.10402432829141617,-0.0017999999690800905,5.500000042957254e-05,0.03579999879002571,0.0037400000728666782,0.03420000150799751,0.0032999999821186066
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.38107117210689 -16.93457674564676),1.0,540570.0,-1872360.0,0.0,-0.009800000116229057,0.0014712499687448144,4.0,0.01140000019222498,0.0021312499884516,0.4293000102043152,0.02405966818332672,0.3339654207229614,-0.48190000653266907,0.054898492991924286,0.5698980093002319,0.03519999980926514,0.03968539461493492,0.580415666103363,0.011500000022351742,0.0027775000780820847,0.006424837280064821,0.8341000080108643,0.03606598079204559,0.09116914868354797,-0.002300000051036477,0.0010312499944120646,0.037700001150369644,0.004496249835938215,0.03629999980330467,0.0029562499839812517
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.39568319887977 -16.95999237839146),1.0,542130.0,-1875180.0,0.0,-0.005400000140070915,0.0028874999843537807,6.0,0.008799999952316284,0.00719125010073185,0.4172999858856201,0.13088545203208923,0.29427894949913025,-0.4196000099182129,0.2173045128583908,2.2242250442504883,0.02319999970495701,0.1480952650308609,0.4837424159049988,0.00930000003427267,0.007988750003278255,0.012741683050990105,0.8634999990463257,0.10548070073127747,0.20451107621192932,-0.0006000000284984708,0.002158750081434846,0.02800000086426735,0.010614999569952488,0.02930000051856041,0.008841250091791153
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.39472746613401 -16.969764479972476),1.0,542010.0,-1876260.0,0.0,-0.004000000189989805,0.010010000318288803,7.0,0.007799999788403511,0.0026400000788271427,0.41530001163482666,0.15741747617721558,0.3934140205383301,-0.5328999757766724,0.05052872374653816,0.600203812122345,0.0,0.3062344789505005,0.7088921666145325,0.011800000444054604,0.0006600000197067857,0.005951955448836088,0.8306999802589417,0.008600478991866112,0.0851723700761795,-0.00039999998989515007,0.0012100000167265534,0.0333000011742115,0.008387500420212746,0.03180000185966492,0.008139999583363533
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.83071327779345 -17.36193234551612),1.0,588240.0,-1919790.0,0.0,0.014000000432133675,0.004743750207126141,6.0,0.016699999570846558,0.012017499655485153,0.9847000241279602,0.03661442548036575,0.2568666338920593,0.6384999752044678,0.44102057814598083,3.4814236164093018,0.9289000034332275,0.10874437540769577,0.35969769954681396,0.0,0.002667499938979745,0.011976259760558605,1.001099944114685,0.0432790145277977,0.16038191318511963,0.00139999995008111,0.008635000325739384,0.019099999219179153,0.017668750137090683,0.01759999990463257,0.016101250424981117
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.8358354200062 -17.36658685292107),1.0,588810.0,-1920300.0,0.0,0.012900000438094139,0.004716250114142895,6.0,0.015399999916553497,0.010821250267326832,0.9307000041007996,0.12745830416679382,0.2757401764392853,0.539900004863739,0.4577995538711548,13.038996696472168,0.744700014591217,0.361000120639801,0.39581894874572754,0.00019999999494757503,0.007796249818056822,0.014776389114558697,0.9962000250816345,0.13502593338489532,0.20713458955287933,0.0010999999940395355,0.00943250022828579,0.023000000044703484,0.020611250773072243,0.020899999886751175,0.018975000828504562
noisy_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.7545154087876 -17.397192534428413),1.0,580140.0,-1923660.0,0.0,0.013899999670684338,0.007108749821782112,8.0,0.017999999225139618,0.006063750013709068,0.9567000269889832,0.17713579535484314,0.28194308280944824,0.1973000019788742,0.4596715271472931,0.45481836795806885,0.9366999864578247,0.3086225092411041,0.43087145686149597,0.001500000013038516,0.0034374999813735485,0.01151153352111578,0.9768000245094299,0.05222798138856888,0.14663425087928772,0.0006000000284984708,0.00232374994084239,0.016200000420212746,0.010037500411272049,0.016200000420212746,0.009019999764859676
clean_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.5309953931875 -17.519576579779727),1.0,556350.0,-1937100.0,0.0,0.019500000402331352,0.0065449997782707214,7.0,0.038600001484155655,0.0031624999828636646,0.9089000225067139,0.14260311424732208,0.1398705542087555,0.8431000113487244,0.1578509509563446,0.260745644569397,0.8616999983787537,0.21010270714759827,0.20420460402965546,0.00279999990016222,0.005115000065416098,0.005219742655754089,0.9560999870300293,0.0751035138964653,0.07651051133871078,0.01730000041425228,0.0032174999359995127,0.0027000000700354576,0.0027775000780820847,0.0031999999191612005,0.0032174999359995127
clean_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.55084018729934 -17.50749841675725),1.0,558480.0,-1935780.0,0.0,0.01889999955892563,0.0042624999769032,7.0,0.03970000147819519,0.004674999974668026,0.8639000058174133,0.16060779988765717,0.20521529018878937,0.6500999927520752,0.326971173286438,0.26190319657325745,0.7904000282287598,0.2289731353521347,0.2743445932865143,0.004100000020116568,0.007452500052750111,0.010301906615495682,0.9373999834060669,0.1158071830868721,0.13806287944316864,0.026100000366568565,0.009074999950826168,0.007400000002235174,0.007067500147968531,0.007499999832361937,0.007205000147223473
clean_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.5715203890978 -17.491333683588866),1.0,560670.0,-1934010.0,0.0,0.025499999523162842,0.005169999785721302,7.0,0.037700001150369644,0.002612499985843897,0.9746999740600586,0.13755615055561066,0.3421339690685272,0.5152000188827515,0.40622466802597046,0.4023180603981018,0.9610000252723694,0.21742600202560425,0.4299628734588623,0.000699999975040555,0.0036299999337643385,0.023026783019304276,0.9883000254631042,0.05768629163503647,0.25772517919540405,0.009399999864399433,0.0040699997916817665,0.012000000104308128,0.011687500402331352,0.011699999682605267,0.010835000313818455
clean_water,2019,60,20,21,63,021063,"21,63",32660,POINT (177.59845843419643 -17.474257460242345),1.0,563550.0,-1932120.0,0.0,0.017000000923871994,0.004826250020414591,4.0,0.034699998795986176,0.0013887500390410423,0.9081000089645386,0.09860718995332718,0.10098670423030853,0.6646999716758728,0.3011324107646942,0.3082895874977112,0.8636999726295471,0.15151908993721008,0.1533752977848053,0.003100000089034438,0.0031487499363720417,0.003266283543780446,0.9537000060081482,0.04686712846159935,0.04877707362174988,0.01979999989271164,0.002928749890998006,0.008299999870359898,0.007974999956786633,0.00800000037997961,0.007521249819546938
land,2019,62,30,31,64,031064,"31,64",32660,POINT (179.03715607816193 -8.511496279552919),1.0,724260.0,-941430.0,0.0,0.01140000019222498,0.0026400000788271427,12.0,0.05660000070929527,0.008552500046789646,-0.646399974822998,0.06087213009595871,0.1742098033428192,-0.46970000863075256,0.03628946840763092,0.2930457293987274,-0.7768999934196472,0.029387500137090683,0.2722921073436737,0.4291999936103821,0.06877750158309937,0.13554918766021729,-0.5404999852180481,0.050553370267152786,0.20325912535190582,0.022099999710917473,0.0028325000312179327,0.15549999475479126,0.011343750171363354,0.058800000697374344,0.008414999581873417
water,2019,62,30,31,64,031064,"31,64",32660,POINT (179.05244799535186 -8.498347448384854),1.0,725940.0,-939990.0,0.0,0.03660000115633011,0.012924999929964542,11.0,0.010900000110268593,0.0031900000758469105,0.9067999720573425,0.10834234207868576,0.4846462309360504,0.04879999905824661,0.2988676428794861,0.31922924518585205,0.8291000127792358,0.18545393645763397,0.4387268126010895,0.0008999999845400453,0.002062499988824129,0.21591080725193024,0.984499990940094,0.031230753287672997,0.5832629799842834,-0.0012000000569969416,0.0028325000312179327,0.014499999582767487,0.010807500220835209,0.014600000344216824,0.010312500409781933
water,2019,62,30,31,64,031064,"31,64",32660,POINT (179.02869560164106 -8.50281706216784),1.0,723330.0,-940470.0,0.0,0.018699999898672104,0.0056512500159442425,10.0,0.006800000090152025,0.0007975000189617276,0.6797000169754028,0.3443211317062378,0.6024381518363953,-0.11919999867677689,0.4272465109825134,0.42334866523742676,0.40130001306533813,0.419948011636734,0.9013428688049316,0.002300000051036477,0.0029562499839812517,0.1664801388978958,0.9639999866485596,0.04558393359184265,0.4987485408782959,9.999999747378752e-05,0.0011825000401586294,0.013000000268220901,0.010271250270307064,0.012900000438094139,0.010394999757409096
cloud,2019,53,47,49,55,049055,"49,55",32659,POINT (171.28593362287552 7.077755323087402),1.0,531570.0,782340.0,0.0,0.43619999289512634,0.43254750967025757,5.0,0.43070000410079956,0.42767998576164246,-0.2831999957561493,0.016884321346879005,0.5052345991134644,0.08500000089406967,0.6500139236450195,0.5331001877784729,0.02199999988079071,0.03650232031941414,0.8565837740898132,0.44339999556541443,0.37889501452445984,0.3142346739768982,-0.5519999861717224,0.17860984802246094,0.8204947113990784,0.4300000071525574,0.4344174861907959,0.1379999965429306,0.1301025003194809,0.1673000007867813,0.09985250234603882
land,2019,53,47,49,55,049055,"49,55",32659,POINT (171.29971840020283 7.069023876069522),1.0,533100.0,781380.0,0.0,0.3749000132083893,0.2799775004386902,4.0,0.36980000138282776,0.23062874376773834,-0.39329999685287476,0.06057291477918625,0.0663989782333374,-0.008200000040233135,0.2979486882686615,0.4690864086151123,-0.20810000598430634,0.22916191816329956,0.23457252979278564,0.4700999855995178,0.11442749947309494,0.1779472678899765,-0.5587000250816345,0.08827517926692963,0.10788294672966003,0.3709999918937683,0.22045375406742096,0.2619999945163727,0.039297498762607574,0.1762000024318695,0.03262874856591225
water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.29917640371553 7.063860232208294),1.0,533040.0,780810.0,0.0,0.00570000009611249,0.016087500378489494,9.0,0.004399999976158142,0.013557500205934048,0.39640000462532043,0.4121411442756653,0.5106799602508545,-0.5317000150680542,0.7907180786132812,1.120431900024414,0.04340000078082085,0.3520646095275879,0.4825296998023987,0.00559999980032444,0.009377500042319298,0.2854270935058594,0.9146999716758728,0.144426167011261,0.7772752046585083,-0.0024999999441206455,0.016032500192523003,0.034699998795986176,0.021587500348687172,0.03590000048279762,0.020047500729560852
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.03316464750935 7.131984392291537),1.0,503670.0,788340.0,0.0,0.016300000250339508,0.010780000127851963,9.0,0.0035000001080334187,0.002997499890625477,0.43290001153945923,0.5885269045829773,1.301040768623352,-0.43160000443458557,0.4296542704105377,1.5886718034744263,0.03150000050663948,0.5442409515380859,2.483227252960205,0.004000000189989805,0.0060224998742341995,0.32557204365730286,0.9386000037193298,0.09264308959245682,0.6764795184135437,-0.002400000113993883,0.0025025000795722008,0.019200000911951065,0.015289999544620514,0.018400000408291817,0.014162500388920307
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0339588361311 7.133694532206417),1.0,503760.0,788520.0,0.0,0.012400000356137753,0.008758749812841415,10.0,0.004900000058114529,0.0018837499665096402,0.5429999828338623,0.6003015041351318,0.9024273157119751,-0.45719999074935913,0.31429344415664673,0.6950000524520874,0.13660000264644623,0.2722770869731903,1.4441330432891846,0.0052999998442828655,0.005953750107437372,0.3001180589199066,0.9199000000953674,0.08951649069786072,0.6136512160301208,-0.0013000000035390258,0.004716250114142895,0.02160000056028366,0.017393749207258224,0.0210999995470047,0.016843749210238457
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.03650740497784 7.134014701935143),1.0,504030.0,788550.0,0.0,0.013199999928474426,0.007892499677836895,9.0,0.004399999976158142,0.001979999942705035,0.49239999055862427,0.5643495321273804,1.4602115154266357,-0.4641999900341034,0.26233813166618347,0.5215067863464355,0.07209999859333038,0.4167715013027191,2.735758066177368,0.005100000184029341,0.005912499967962503,0.302939772605896,0.9225999712944031,0.08934182673692703,0.539803683757782,-0.0019000000320374966,0.002420000033453107,0.018400000408291817,0.008002500049769878,0.01759999990463257,0.005197499878704548
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.03260685007345 7.135974086752182),1.0,503610.0,788790.0,0.0,0.01549999974668026,0.0085249999538064,9.0,0.004699999932199717,0.0018975000130012631,0.5012000203132629,0.7645615935325623,0.6410872340202332,-0.44350001215934753,0.4132016897201538,0.520508885383606,0.08579999953508377,0.33858686685562134,0.8853776454925537,0.005499999970197678,0.0064074997790157795,0.32297492027282715,0.916700005531311,0.09658520668745041,0.6720533967018127,-0.002300000051036477,0.004124999977648258,0.019600000232458115,0.012787500396370888,0.019600000232458115,0.01270500011742115
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0233057909081 7.12614833308964),1.0,502560.0,787680.0,0.0,0.012400000356137753,0.010848750360310078,8.0,0.00430000014603138,0.0032174999359995127,0.23029999434947968,0.39503172039985657,0.8619954586029053,-0.559499979019165,0.4580245316028595,0.48132914304733276,-0.17319999635219574,0.6098852157592773,1.6769343614578247,0.002899999963119626,0.005224999971687794,0.1129113957285881,0.9545999765396118,0.07770257443189621,0.47771763801574707,-0.001500000013038516,0.002749999985098839,0.019200000911951065,0.012924999929964542,0.01860000006854534,0.011178749613463879
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.02406454259395 7.129695631003054),1.0,502650.0,788100.0,0.0,0.0142000000923872,0.012622499838471413,9.0,0.003800000064074993,0.005307499784976244,0.4796000123023987,0.3733593821525574,0.730376660823822,-0.49709999561309814,0.4372712969779968,0.7195788621902466,0.07559999823570251,0.44248509407043457,1.3118646144866943,-0.00019999999494757503,0.002529999939724803,0.08615387976169586,1.00409996509552,0.040499165654182434,0.43758833408355713,-0.00139999995008111,0.0051425001583993435,0.014700000174343586,0.01036749966442585,0.015699999406933784,0.011192499659955502
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.02381454753328 7.134768861404323),1.0,502620.0,788640.0,0.0,0.02199999988079071,0.009019999764859676,9.0,0.00559999980032444,0.0032174999359995127,0.4074999988079071,0.1623213291168213,1.1019401550292969,-0.33820000290870667,0.3140661120414734,0.2984126806259155,-0.06840000301599503,0.2258269041776657,2.0002777576446533,0.0052999998442828655,0.007040000054985285,0.08609314262866974,0.920199990272522,0.10705728828907013,0.4225071966648102,-0.0008999999845400453,0.002859999891370535,0.021299999207258224,0.013117499649524689,0.020099999383091927,0.011357500217854977
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.01664796490772 7.136323836761697),1.0,501840.0,788820.0,0.0,0.012299999594688416,0.007507499773055315,10.0,0.005499999970197678,0.00232374994084239,0.5388000011444092,0.2693639397621155,0.5646414160728455,-0.5217000246047974,0.09409511089324951,1.0170009136199951,0.1518000066280365,0.3874337673187256,1.035915732383728,0.004900000058114529,0.00533499987795949,0.011070397682487965,0.9257000088691711,0.07744769006967545,0.14054235816001892,0.0007999999797903001,0.003973749931901693,0.021800000220537186,0.00611875019967556,0.020899999886751175,0.005280000157654285
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.01736860708561 7.13573024115385),1.0,501930.0,788760.0,0.0,0.013700000010430813,0.008305000141263008,11.0,0.004399999976158142,0.0009624999947845936,0.25859999656677246,0.2823435962200165,0.8504246473312378,-0.48069998621940613,0.2598174810409546,0.34379369020462036,0.009800000116229057,0.3808914124965668,1.5376558303833008,0.007499999832361937,0.007012499962002039,0.148931622505188,0.8883000016212463,0.10300346463918686,0.4536820352077484,-0.0008999999845400453,0.002062499988824129,0.018200000748038292,0.008469999767839909,0.017899999395012856,0.008414999581873417
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.01674998079625 7.135113486298699),1.0,501840.0,788700.0,0.0,0.010700000450015068,0.006696249824017286,10.0,0.004100000020116568,0.0009074999834410846,0.4932999908924103,0.24314811825752258,2.0788846015930176,-0.5544000267982483,0.14711593091487885,0.47176721692085266,0.06419999897480011,0.38569989800453186,4.099315643310547,0.00419999985024333,0.0029012500308454037,0.007534164935350418,0.9362000226974487,0.04278376325964928,0.10227863490581512,-0.0017999999690800905,0.0012924999464303255,0.017400000244379044,0.006847499869763851,0.016599999740719795,0.006421249825507402
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0847103290704 7.0939000499022615),1.0,509340.0,784140.0,0.0,0.0142000000923872,0.012347499839961529,9.0,0.002300000051036477,0.002254999941214919,-0.3034999966621399,1.0982807874679565,18.678760528564453,-0.5877000093460083,0.40128812193870544,0.830260694026947,-0.32850000262260437,1.2289636135101318,37.546348571777344,0.0003000000142492354,0.0034650000743567944,0.3110916316509247,0.9943000078201294,0.05532662197947502,0.6958565711975098,-0.0034000000450760126,0.0038499999791383743,0.021299999207258224,0.015564999543130398,0.021400000900030136,0.015235000289976597
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.08300560271687 7.096818785059449),1.0,509160.0,784440.0,0.0,0.017799999564886093,0.011110000312328339,8.0,0.004000000189989805,0.001993749989196658,-0.2020999938249588,0.7136136889457703,58.46632385253906,-0.4498000144958496,0.34611740708351135,0.5631216764450073,0.03229999914765358,1.2502360343933105,117.10272216796875,0.0008999999845400453,0.002420000033453107,0.3318388760089874,0.9855999946594238,0.03774029761552811,0.7396504878997803,-0.004000000189989805,0.002117499941959977,0.014000000432133675,0.007438750006258488,0.014499999582767487,0.008071250282227993
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.08749064020836 7.098576140345132),1.0,509670.0,784650.0,0.0,0.017100000753998756,0.01050500012934208,10.0,0.006300000008195639,0.0033549999352544546,0.6578999757766724,0.30504804849624634,1.1135071516036987,-0.2712000012397766,0.3659796118736267,0.47339746356010437,0.35370001196861267,0.4741523265838623,1.913586139678955,0.002400000113993883,0.0031762500293552876,0.28635889291763306,0.9621000289916992,0.04886722192168236,0.6624845266342163,-9.999999747378752e-05,0.005169999785721302,0.018699999898672104,0.009886249899864197,0.018300000578165054,0.00812624953687191
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0825218712377 7.098673399175415),1.0,509100.0,784650.0,0.0,0.014399999752640724,0.008002500049769878,9.0,0.004900000058114529,0.0037124999798834324,0.288100004196167,0.5614984035491943,0.9973377585411072,-0.4726000130176544,0.20354482531547546,0.4838202893733978,-0.04309999942779541,0.09023953974246979,2.0115554332733154,0.004600000102072954,0.009844999760389328,0.3228587508201599,0.9297999739646912,0.15470285713672638,0.6867339611053467,-0.00279999990016222,0.005665000062435865,0.02539999969303608,0.01732500083744526,0.02459999918937683,0.014630000106990337
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0806288465511 7.097443101263475),1.0,508890.0,784530.0,0.0,0.01489999983459711,0.023237500339746475,11.0,0.0031999999191612005,0.01174249965697527,0.6013000011444092,0.9084344506263733,1.47007155418396,-0.367900013923645,0.5727603435516357,2.4550936222076416,0.23330000042915344,0.3659529983997345,2.582638740539551,0.003000000026077032,0.016555000096559525,0.30729809403419495,0.9532999992370605,0.21906273066997528,0.8061994314193726,-0.005100000184029341,0.016747500747442245,0.026499999687075615,0.017352500930428505,0.028300000354647636,0.01746249943971634
noisy_water,2019,53,47,49,55,049055,"49,55",32659,POINT (171.0794770731889 7.094901358302893),1.0,508770.0,784230.0,0.0,0.02239999920129776,0.014437500387430191,10.0,0.004999999888241291,0.003973749931901693,0.7570000290870667,1.0470999479293823,2.994227170944214,-0.15850000083446503,0.4700828492641449,0.6053377985954285,0.16529999673366547,0.3556421399116516,5.507640838623047,0.0035000001080334187,0.005582499783486128,0.319722980260849,0.9474999904632568,0.08463851362466812,2.487780809402466,-0.000699999975040555,0.004661249928176403,0.018200000748038292,0.011357500217854977,0.02019999921321869,0.011247499845921993
