code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev,mndwi,ndwi,nirwi
bare_terrain,1999,15,50,POINT (166.71876728149903 -22.33288934885754),1.0,677010.0,-2470680.0,0.0,0.029400000348687172,0.0,1.0,0.04830000177025795,0.0,0.21529999375343323,0.0,0.04529999941587448,0.0,0.15330000221729279,0.0,0.07609999924898148,0.0,-0.5771845579147339,0.0,0.0,-0.5208333730697632,-0.6335356831550598,-0.25429651141166687
bare_terrain,1999,15,50,POINT (166.71761568774005 -22.332139543399197),1.0,676890.0,-2470590.0,0.0,0.04280000180006027,0.014794999733567238,2.0,0.04989999905228615,0.006957499776035547,0.19509999454021454,0.03866500034928322,0.04430000111460686,0.013736249879002571,0.093299999833107,0.01742124930024147,0.04149999842047691,0.0037812499795109034,-0.4478628635406494,0.13011853396892548,0.13011853396892548,-0.30307263135910034,-0.5926530957221985,-0.20767560601234436
bare_terrain,1999,15,50,POINT (166.71762396123478 -22.332375079500295),1.0,676890.0,-2470620.0,0.0,0.02630000002682209,0.0,1.0,0.042899999767541885,0.0,0.24300000071525574,0.0,0.03220000118017197,0.0,0.11490000039339066,0.0,0.04969999939203262,0.0,-0.578084409236908,0.0,0.0,-0.45627373456954956,-0.6998950839042664,-0.3099730312824249
bare_terrain,1999,15,50,POINT (166.71786528597102 -22.3331596047725),1.0,676920.0,-2470710.0,0.0,0.02449999935925007,0.0,1.0,0.04650000110268593,0.0,0.26600000262260437,0.0,0.03220000118017197,0.0,0.10859999805688858,0.0,0.04529999941587448,0.0,-0.5513933897018433,0.0,0.0,-0.4003868103027344,-0.7024000287055969,-0.35025379061698914
bare_terrain,1999,15,50,POINT (166.71904876851957 -22.333432808967707),1.0,677040.0,-2470740.0,0.0,,,0.0,,,,,,,,,,,,,,,,
bare_terrain,1999,15,50,POINT (166.7201661457112 -22.33402755517481),1.0,677160.0,-2470800.0,0.0,0.27059999108314514,0.0,1.0,0.24650000035762787,0.0,0.24390000104904175,0.0,0.23819999396800995,0.0,0.09440000355243683,0.0,0.03449999913573265,0.0,-0.1940198540687561,0.0,0.0,0.4461718797683716,0.005301792640239,-0.3116428852081299
bare_terrain,1999,15,50,POINT (166.7201791969906 -22.334212907472807),1.0,677160.0,-2470830.0,0.0,0.2565999925136566,0.0,1.0,0.23350000381469727,0.0,0.2337999939918518,0.0,0.2264000028371811,0.0,0.09130000323057175,0.0,0.02810000069439411,0.0,-0.17610308527946472,0.0,0.0,0.4378078281879425,-0.0006419648416340351,-0.2924267053604126
bare_terrain,1999,15,50,POINT (166.71991536586077 -22.334230748192113),1.0,677130.0,-2470830.0,0.0,0.2635999917984009,0.0,1.0,0.24390000104904175,0.0,0.2337999939918518,0.0,0.2287999987602234,0.0,0.09749999642372131,0.0,0.03449999913573265,0.0,-0.19243183732032776,0.0,0.0,0.42882251739501953,0.0211429912596941,-0.2924267053604126
bare_terrain,1999,15,50,POINT (166.72016609228984 -22.335341031512193),1.0,677160.0,-2470950.0,0.0,0.23559999465942383,0.0,1.0,0.20749999582767487,0.0,0.20020000636577606,0.0,0.19589999318122864,0.0,0.0820000022649765,0.0,0.02810000069439411,0.0,-0.11306139826774597,0.0,0.0,0.4335060119628906,0.01790529675781727,-0.21998780965805054
bare_terrain,1999,15,50,POINT (166.72021817572215 -22.336072415290108),1.0,677160.0,-2471040.0,0.0,0.20970000326633453,0.0,1.0,0.19189999997615814,0.0,0.18000000715255737,0.0,0.1746000051498413,0.0,0.07270000129938126,0.0,0.024900000542402267,0.0,-0.05741492658853531,0.0,0.0,0.4504912793636322,0.03199782595038414,-0.16883115470409393
bare_terrain,1999,15,50,POINT (166.71986217308333 -22.33692343689193),1.0,677130.0,-2471130.0,0.0,0.20020000636577606,0.0,1.0,0.17090000212192535,0.0,0.15309999883174896,0.0,0.1509999930858612,0.0,0.06960000097751617,0.0,0.021700000390410423,0.0,-0.006797417998313904,0.0,0.0,0.4212058186531067,0.05493828281760216,-0.08929204195737839
bare_terrain,1999,15,50,POINT (166.71876243553837 -22.335571499281446),1.0,677010.0,-2470980.0,0.0,0.13570000231266022,0.0,1.0,0.12870000302791595,0.0,0.14630000293254852,0.0,0.1152999997138977,0.0,0.07580000162124634,0.0,0.02810000069439411,0.0,-0.016776002943515778,0.0,0.0,0.25867971777915955,-0.06399999558925629,-0.06671526283025742
bare_terrain,1999,15,50,POINT (166.7187953407929 -22.33473894760003),1.0,677010.0,-2470890.0,0.0,0.21209999918937683,0.0,1.0,0.19449999928474426,0.0,0.1867000013589859,0.0,0.1793999969959259,0.0,0.08820000290870667,0.0,0.03449999913573265,0.0,-0.11454001814126968,0.0,0.0,0.3760169744491577,0.02046169340610504,-0.1865268349647522
bare_terrain,1999,15,50,POINT (166.71965253972775 -22.33476995762355),1.0,677100.0,-2470890.0,0.0,0.24500000476837158,0.0,1.0,0.21799999475479126,0.0,0.2070000022649765,0.0,0.2053000032901764,0.0,0.08820000290870667,0.0,0.03449999913573265,0.0,-0.1391870379447937,0.0,0.0,0.4239059090614319,0.025882335379719734,-0.23582087457180023
bare_terrain,1999,15,50,POINT (166.7193340890872 -22.33340972842786),1.0,677070.0,-2470740.0,0.0,,,0.0,,,,,,,,,,,,,,,,
bare_terrain,1999,15,50,POINT (166.7178789014974 -22.332071580441486),1.0,676920.0,-2470590.0,0.0,0.031300000846385956,0.0,1.0,0.052000001072883606,0.0,0.21529999375343323,0.0,0.04699999839067459,0.0,0.15539999306201935,0.0,0.07609999924898148,0.0,-0.5547387599945068,0.0,0.0,-0.49855348467826843,-0.6109240055084229,-0.25429651141166687
bare_terrain,1999,15,50,POINT (166.72249327051966 -22.330889594960812),1.0,677400.0,-2470470.0,0.0,0.042399998754262924,0.0,1.0,0.06440000236034393,0.0,0.32839998602867126,0.0,0.05820000171661377,0.0,0.1746000051498413,0.0,0.07840000092983246,0.0,-0.566592812538147,0.0,0.0,-0.4610878527164459,-0.6720978021621704,-0.43908849358558655
bare_terrain,1999,15,50,POINT (166.72207550645606 -22.330658411883398),1.0,677370.0,-2470440.0,0.0,0.04580000042915344,0.0,1.0,0.07180000096559525,0.0,0.3122999966144562,0.0,0.06310000270605087,0.0,0.17679999768733978,0.0,0.08940000087022781,0.0,-0.5242521166801453,0.0,0.0,-0.4223652184009552,-0.6261390447616577,-0.41857823729515076
bare_terrain,1999,15,50,POINT (166.72361829336734 -22.329037764527342),1.0,677520.0,-2470260.0,0.0,0.027000000700354576,0.0,1.0,0.04410000145435333,0.0,0.287200003862381,0.0,0.0333000011742115,0.0,0.1193000003695488,0.0,0.04529999941587448,0.0,-0.5969981551170349,0.0,0.0,-0.4602203369140625,-0.7337759733200073,-0.3834296762943268
bare_terrain,1999,15,50,POINT (166.7236323338293 -22.329303318118342),1.0,677520.0,-2470290.0,0.0,0.028699999675154686,0.0,1.0,0.04780000075697899,0.0,0.2687999904155731,0.0,0.03999999910593033,0.0,0.1298999935388565,0.0,0.054099999368190765,0.0,-0.5800281167030334,0.0,0.0,-0.4620145857334137,-0.6980416774749756,-0.35483869910240173
bare_terrain,1999,15,50,POINT (166.7236567189438 -22.329533668824638),1.0,677520.0,-2470320.0,0.0,0.032099999487400055,0.0,1.0,0.04960000142455101,0.0,0.2687000036239624,0.0,0.043299999088048935,0.0,0.1298999935388565,0.0,0.06080000102519989,0.0,-0.5678489804267883,0.0,0.0,-0.44735369086265564,-0.6883442997932434,-0.3546760380268097
bare_terrain,1999,15,50,POINT (166.707080790421 -22.33169941434749),1.0,675810.0,-2470530.0,0.0,0.03480000048875809,0.0,1.0,0.05389999970793724,0.0,0.14110000431537628,0.0,0.07490000128746033,0.0,0.20000000298023224,0.0,0.1354999989271164,0.0,-0.5113014578819275,0.0,0.0,-0.5754234194755554,-0.4471794664859772,-0.048680778592824936
bare_terrain,1999,15,50,POINT (166.70735992964896 -22.331611247322698),1.0,675840.0,-2470530.0,0.0,0.03139999881386757,0.0,1.0,0.048500001430511475,0.0,0.12950000166893005,0.0,0.05849999934434891,0.0,0.1468999981880188,0.0,0.0892999991774559,0.0,-0.4793192744255066,0.0,0.0,-0.5035823583602905,-0.45505616068840027,-0.005825225729495287
bare_terrain,1999,15,50,POINT (166.70826213949437 -22.332684608868398),1.0,675930.0,-2470650.0,0.0,0.05130000039935112,0.0,1.0,0.08299999684095383,0.0,0.14110000431537628,0.0,0.11069999635219574,0.0,0.1680999994277954,0.0,0.1136000007390976,0.0,-0.3044590353965759,0.0,0.0,-0.3389088213443756,-0.25925931334495544,-0.048680778592824936
bare_terrain,1999,15,50,POINT (166.70763761417058 -22.33273129834881),1.0,675870.0,-2470650.0,0.0,0.03959999978542328,0.0,1.0,0.066600002348423,0.0,0.12720000743865967,0.0,0.08789999783039093,0.0,0.1404999941587448,0.0,0.09589999914169312,0.0,-0.17684881389141083,0.0,0.0,-0.3568324148654938,-0.3126935064792633,0.003134790575131774
bare_terrain,1999,15,50,POINT (166.70737341656138 -22.332719042674555),1.0,675840.0,-2470650.0,0.0,0.04129999876022339,0.0,1.0,0.06840000301599503,0.0,0.14579999446868896,0.0,0.08959999680519104,0.0,0.1745000034570694,0.0,0.10909999907016754,0.0,-0.39907488226890564,0.0,0.0,-0.43680524826049805,-0.36134451627731323,-0.0650109127163887
bare_terrain,1999,15,50,POINT (166.68737022801048 -22.292816860577865),1.0,673830.0,-2466210.0,0.0,0.023000000044703484,0.0,1.0,0.03539999946951866,0.0,0.19349999725818634,0.0,0.031700000166893005,0.0,0.1160999983549118,0.0,0.05380000174045563,0.0,-0.6116839051246643,0.0,0.0,-0.5326732397079468,-0.6906945705413818,-0.2037324756383896
bare_terrain,1999,15,50,POINT (166.68565614418466 -22.293636813469174),1.0,673650.0,-2466300.0,0.0,0.030300000682473183,0.0,1.0,0.04879999905824661,0.0,0.15309999883174896,0.0,0.05090000107884407,0.0,0.16869999468326569,0.0,0.09570000320672989,0.0,-0.533928394317627,0.0,0.0,-0.5512643456459045,-0.5165923833847046,-0.08929204195737839
bare_terrain,1999,15,50,POINT (166.6862329327335 -22.293665913625116),1.0,673710.0,-2466300.0,0.0,0.03280000016093254,0.0,1.0,0.04610000178217888,0.0,0.16660000383853912,0.0,0.04360000044107437,0.0,0.14710000157356262,0.0,0.07639999687671661,0.0,-0.5446499586105347,0.0,0.0,-0.5227742791175842,-0.5665255784988403,-0.13102510571479797
bare_terrain,1999,15,50,POINT (166.68655907768402 -22.293908178043104),1.0,673740.0,-2466330.0,0.0,0.027799999341368675,0.0,1.0,0.04340000078082085,0.0,0.17669999599456787,0.0,0.04600000008940697,0.0,0.14710000157356262,0.0,0.06989999860525131,0.0,-0.5749953389167786,0.0,0.0,-0.5443569421768188,-0.6056337356567383,-0.1598293036222458
bare_terrain,1999,15,50,POINT (166.6874425434198 -22.29390400560742),1.0,673830.0,-2466330.0,0.0,0.0203000009059906,0.0,1.0,0.032600000500679016,0.0,0.2337999939918518,0.0,0.03400000184774399,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0,-0.6437681913375854,0.0,0.0,-0.5322811603546143,-0.7552552819252014,-0.2924267053604126
bare_terrain,1999,15,50,POINT (166.68682257322598 -22.292521753765755),1.0,673770.0,-2466180.0,0.0,0.020600000396370888,0.0,1.0,0.03009999915957451,0.0,0.15309999883174896,0.0,0.026900000870227814,0.0,0.09749999642372131,0.0,0.044199999421834946,0.0,-0.5998052358627319,0.0,0.0,-0.5282131433486938,-0.67139732837677,-0.08929204195737839
bare_terrain,1999,15,50,POINT (166.6862913987412 -22.29449752248212),1.0,673710.0,-2466390.0,0.0,0.027899999171495438,0.0,1.0,0.04879999905824661,0.0,0.17669999599456787,0.0,0.04600000008940697,0.0,0.15940000116825104,0.0,0.08919999748468399,0.0,-0.549202024936676,0.0,0.0,-0.5312199592590332,-0.5671840906143188,-0.1598293036222458
bare_terrain,1999,15,50,POINT (166.68600370795858 -22.294766219963986),1.0,673680.0,-2466420.0,0.0,0.02539999969303608,0.0,1.0,0.04610000178217888,0.0,0.1800999939441681,0.0,0.04360000044107437,0.0,0.1315000057220459,0.0,0.06989999860525131,0.0,-0.5366259813308716,0.0,0.0,-0.4808558225631714,-0.592396080493927,-0.16910091042518616
bare_terrain,1999,15,50,POINT (166.6872916859872 -22.292556983078107),1.0,673830.0,-2466180.0,0.0,0.023000000044703484,0.0,1.0,0.03819999843835831,0.0,0.1867000013589859,0.0,0.0340999998152256,0.0,0.10679999738931656,0.0,0.04740000143647194,0.0,-0.566698431968689,0.0,0.0,-0.47310346364974976,-0.6602934002876282,-0.1865268349647522
bare_terrain,1999,15,50,POINT (166.74646976328918 -22.36352461390127),1.0,679830.0,-2474100.0,0.0,0.04100000113248825,0.0,1.0,0.05920000001788139,0.0,0.2361000031232834,0.0,0.05350000038743019,0.0,0.13830000162124634,0.0,0.07169999927282333,0.0,-0.4997790455818176,0.0,0.0,-0.40050631761550903,-0.5990517735481262,-0.29689642786979675
bare_terrain,1999,15,50,POINT (166.74598986741137 -22.363940874059793),1.0,679770.0,-2474160.0,0.0,0.029400000348687172,0.0,1.0,0.04280000180006027,0.0,0.23839999735355377,0.0,0.032099999487400055,0.0,0.10000000149011612,0.0,0.04529999941587448,0.0,-0.5480753183364868,0.0,0.0,-0.400560200214386,-0.6955903768539429,-0.3013100028038025
noise,1999,16,71,POINT (-175.23161102121585 -21.200815867111437),1.0,683550.0,-2345400.0,0.0,0.03779999911785126,0.006324999965727329,2.0,0.03739999979734421,0.007699999958276749,0.10790000110864639,0.010037500411272049,0.030500000342726707,0.0003987500094808638,0.05730000138282776,0.0025712500791996717,0.03400000184774399,0.006105000153183937,0.12828609347343445,0.08318022638559341,0.08318022638559341,-0.2101372927427292,-0.4852030277252197,0.08520561456680298
noise,1999,16,71,POINT (-175.2313284678836 -21.201249035418627),1.0,683580.0,-2345460.0,0.0,0.042399998754262924,0.010999999940395355,2.0,0.03739999979734421,0.007699999958276749,0.11919999867677689,0.01728375069797039,0.03680000081658363,0.011852500028908253,0.061000000685453415,0.0010725000174716115,0.0414000004529953,0.006338750012218952,0.08822189271450043,0.23363663256168365,0.23363663256168365,-0.2398374080657959,-0.5223499536514282,0.03559873253107071
noise,1999,16,71,POINT (-175.23098482001652 -21.201458921350614),1.0,683640.0,-2345460.0,0.0,0.035599999129772186,0.012347499839961529,3.0,0.05900000035762787,0.012814999558031559,0.1265999972820282,0.023649999871850014,0.05909999832510948,0.004234999883919954,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.03129500150680542,0.0052308132871985435,0.0895765945315361,0.2413410097360611,-0.15229885280132294,-0.3642241358757019,0.00549885630607605
noise,1999,16,71,POINT (-175.23073053954596 -21.202075392814688),1.0,683640.0,-2345550.0,0.0,0.03350000083446503,0.004757499787956476,3.0,0.06129999831318855,0.013832500204443932,0.12540000677108765,0.0028325000312179327,0.054999999701976776,0.014272499829530716,0.08020000159740448,0.02032249979674816,0.05920000001788139,0.017627499997615814,0.007611612789332867,0.1581231653690338,0.228417307138443,-0.1335689276456833,-0.34333160519599915,0.010260454379022121
noise,1999,16,71,POINT (-175.23059750027625 -21.20154117600511),1.0,683670.0,-2345490.0,0.0,0.039900001138448715,0.008469999767839909,3.0,0.05900000035762787,0.016170000657439232,0.1265999972820282,0.008717499673366547,0.05909999832510948,0.004234999883919954,0.08389999717473984,0.027334999293088913,0.06300000101327896,0.030525000765919685,-0.08437442779541016,0.13283203542232513,0.22462312877178192,-0.17424771189689636,-0.3642241358757019,0.00549885630607605
noise,1999,16,71,POINT (-175.2322813980089 -21.19913501726763),1.0,683490.0,-2345220.0,0.0,0.029200000688433647,0.008635000325739384,2.0,0.03400000184774399,0.004303750116378069,0.12710000574588776,0.016884999349713326,0.026599999517202377,0.0042624999769032,0.06260000169277191,0.004166250117123127,0.032099999487400055,0.004193750210106373,0.06583086401224136,0.22710207104682922,0.22710207104682922,-0.2960662543773651,-0.5779019594192505,0.0035280294250696898
noise,1999,16,71,POINT (-175.23048122349263 -21.20282196587727),1.0,683670.0,-2345610.0,0.0,0.0340999998152256,0.0006324999849312007,3.0,0.056699998676776886,0.01174249965697527,0.11050000041723251,0.008497499860823154,0.054499998688697815,0.006682499777525663,0.06930000334978104,0.002584999892860651,0.05920000001788139,0.020570000633597374,0.07560978829860687,0.17045603692531586,0.25140827894210815,-0.1000000387430191,-0.3217703402042389,0.07337528467178345
noise,1999,16,71,POINT (-175.2545526216056 -21.19944278005741),1.0,681180.0,-2345220.0,0.0,0.13289999961853027,0.0,1.0,0.11429999768733978,0.0,0.09179999679327011,0.0,0.0966000035405159,0.0,0.05649999901652336,0.0,0.038600001484155655,0.0,0.17143851518630981,0.0,0.0,0.3384074866771698,0.10917031764984131,0.16469521820545197
noise,1999,16,71,POINT (-175.25541977022442 -21.199192244611393),1.0,681090.0,-2345190.0,0.0,0.12759999930858612,0.0,1.0,0.11710000038146973,0.0,0.09560000151395798,0.0,0.08640000224113464,0.0,0.05990000069141388,0.0,0.04580000042915344,0.0,0.14732661843299866,0.0,0.0,0.32316383719444275,0.10108132660388947,0.14490163326263428
noise,1999,16,71,POINT (-175.25575351703776 -21.199441551161275),1.0,681060.0,-2345220.0,0.0,0.09849999845027924,0.0,1.0,0.08340000361204147,0.0,0.08810000121593475,0.0,0.06849999725818634,0.0,0.05990000069141388,0.0,0.060100000351667404,0.0,0.1671941727399826,0.0,0.0,0.16399164497852325,-0.027405234053730965,0.18463675677776337
noise,1999,16,71,POINT (-175.25629118113326 -21.19949264575584),1.0,681000.0,-2345220.0,0.0,0.1143999993801117,0.0,1.0,0.10029999911785126,0.0,0.1216999962925911,0.0,0.09149999916553497,0.0,0.09390000253915787,0.0,0.08869999647140503,0.0,-0.024263067170977592,0.0,0.0,0.03295569494366646,-0.09639637917280197,0.02523031458258629
noise,1999,16,71,POINT (-175.25710027644203 -21.199245820196676),1.0,680910.0,-2345190.0,0.0,0.2312999963760376,0.0,1.0,0.2222999930381775,0.0,0.28839999437332153,0.0,0.23309999704360962,0.0,0.2502000033855438,0.0,0.19949999451637268,0.0,-0.4480380415916443,0.0,0.0,-0.0590476430952549,-0.12943020462989807,-0.3852064907550812
noise,1999,16,71,POINT (-175.257701051203 -21.199506059178194),1.0,680850.0,-2345220.0,0.0,0.20309999585151672,0.0,1.0,0.19480000436306,0.0,0.2515000104904175,0.0,0.19539999961853027,0.0,0.19589999318122864,0.0,0.15309999883174896,0.0,-0.37018972635269165,0.0,0.0,-0.002815430983901024,-0.12704458832740784,-0.32542818784713745
noise,1999,16,71,POINT (-175.25831662697476 -21.19982566085213),1.0,680790.0,-2345250.0,0.0,0.2770000100135803,0.0,1.0,0.2741999924182892,0.0,0.3398999869823456,0.0,0.27810001373291016,0.0,0.29420000314712524,0.0,0.22089999914169312,0.0,-0.5105524063110352,0.0,0.0,-0.03518650680780411,-0.10698582977056503,-0.4528745114803314
noise,1999,16,71,POINT (-175.2583395491811 -21.19921686338686),1.0,680790.0,-2345190.0,0.0,0.20829999446868896,0.0,1.0,0.20029999315738678,0.0,0.26260000467300415,0.0,0.19789999723434448,0.0,0.20600000023841858,0.0,0.1565999984741211,0.0,-0.39006906747817993,0.0,0.0,-0.014029059559106827,-0.13458633422851562,-0.34459802508354187
noise,1999,16,71,POINT (-175.25885801910144 -21.19951744186714),1.0,680730.0,-2345220.0,0.0,0.19539999961853027,0.0,1.0,0.18930000066757202,0.0,0.24410000443458557,0.0,0.19290000200271606,0.0,0.19589999318122864,0.0,0.14589999616146088,0.0,-0.3634820580482483,0.0,0.0,-0.017133938148617744,-0.126442089676857,-0.3120129108428955
noise,1999,16,71,POINT (-175.25396757991132 -21.199706086790663),1.0,681240.0,-2345250.0,0.0,0.07720000296831131,0.0,1.0,0.05530000105500221,0.0,0.05079999938607216,0.0,0.0430000014603138,0.0,0.042899999767541885,0.0,0.038600001484155655,0.0,0.3696367144584656,0.0,0.0,0.12627293169498444,0.042412832379341125,0.43176740407943726
noise,1999,16,71,POINT (-175.25513011108723 -21.19973256934253),1.0,681120.0,-2345250.0,0.0,0.07450000196695328,0.0,1.0,0.0551999993622303,0.0,0.054499998688697815,0.0,0.045499999076128006,0.0,0.046300001442432404,0.0,0.038600001484155655,0.0,0.33766210079193115,0.0,0.0,0.08768470585346222,0.006381045561283827,0.4027397632598877
noise,1999,16,71,POINT (-175.25704607071148 -21.20246263948322),1.0,680910.0,-2345550.0,0.0,,,0.0,,,,,,,,,,,,,,,,
cloud,1999,31,64,POINT (179.0920457186325 -8.644551505479678),,,,,0.0892999991774559,0.0,1.0,0.07609999924898148,0.0,0.06639999896287918,0.0,0.06870000064373016,0.0,0.07880000025033951,0.0,0.0803999975323677,0.0,0.16531983017921448,0.0,0.0,-0.017430607229471207,0.0680701807141304,0.3168724477291107
cloud,1999,31,65,POINT (179.11155227343727 -8.620526735292906),,,,,0.08529999852180481,0.0,1.0,0.0697999969124794,0.0,0.07209999859333038,0.0,0.0706000030040741,0.0,0.06289999932050705,0.0,0.06650000065565109,0.0,0.2025710642337799,0.0,0.0,0.05199696868658066,-0.01620860956609249,0.2793603539466858
land,1999,49,55,POINT (171.06321823296386 7.1140419465448685),1.0,506970.0,786360.0,0.0,0.08150000125169754,0.0,1.0,0.12070000171661377,0.0,0.34950000047683716,0.0,0.11540000140666962,0.0,0.1597999930381775,0.0,0.07590000331401825,0.0,-0.40692198276519775,0.0,0.0,-0.1393939107656479,-0.48660144209861755,-0.46387431025505066
water,1999,49,55,POINT (171.06148384420445 7.119276736863654),1.0,506790.0,786930.0,0.0,0.09749999642372131,0.0,1.0,0.11349999904632568,0.0,0.0038999998942017555,0.0,0.0340999998152256,0.0,0.0017000000225380063,0.0,-9.999999747378752e-05,0.0,0.9498759508132935,0.0,0.0,0.9704861044883728,0.9335604906082153,0.9408642649650574
cloud,1999,49,55,POINT (171.05259510181253 7.108950517877452),1.0,505800.0,785790.0,0.0,0.09430000185966492,0.0,1.0,0.06880000233650208,0.0,0.05900000035762787,0.0,0.061799999326467514,0.0,0.03689999878406525,0.0,0.02979999966919422,0.0,0.3715149164199829,0.0,0.0,0.3017975687980652,0.07668232917785645,0.3689839839935303
land,1999,49,55,POINT (171.03666040508554 7.140394564749401),1.0,504060.0,789270.0,0.0,0.07029999792575836,0.0,1.0,0.09929999709129333,0.0,0.41819998621940613,0.0,0.08299999684095383,0.0,0.2190999984741211,0.0,0.11509999632835388,0.0,-0.5382058620452881,0.0,0.0,-0.3762562870979309,-0.6162318587303162,-0.5313072204589844
surf,1999,49,56,POINT (171.3851460798785 7.0933352564003025),1.0,542520.0,784080.0,0.0,1.6022000312805176,0.0,1.0,0.3382999897003174,0.0,0.19220000505447388,0.0,0.2865999937057495,0.0,0.05860000103712082,0.0,0.03200000151991844,0.0,-0.02002061903476715,0.0,0.0,0.7047114968299866,0.2754005491733551,-0.20049966871738434
water,1999,49,56,POINT (171.37685353362264 7.094482664492719),1.0,541620.0,784200.0,0.0,0.048900000751018524,0.0,1.0,0.027300000190734863,0.0,0.015799999237060547,0.0,0.014299999922513962,0.0,0.01269999984651804,0.0,0.008999999612569809,0.0,0.7545862197875977,0.0,0.0,0.36500000953674316,0.26682138442993164,0.7802503705024719
cloud,1999/2001,31,64,POINT (179.0920457186325 -8.644551505479678),,,,,0.04190000146627426,0.0036299999337643385,3.0,0.023900000378489494,0.003987499978393316,0.013399999588727951,0.0031624999828636646,0.015599999576807022,0.00418000016361475,0.013199999928474426,0.004124999977648258,0.007000000216066837,0.002199999988079071,0.7651059627532959,0.06323225796222687,0.20468394458293915,0.2884097099304199,0.2815013825893402,0.8104667067527771
cloud,1999/2001,31,65,POINT (179.11155227343727 -8.620526735292906),1.0,732390.0,-953550.0,0.0,0.04699999839067459,0.014024999924004078,3.0,0.025800000876188278,0.005857499781996012,0.01720000058412552,0.006984999869018793,0.01730000041425228,0.005884999874979258,0.01549999974668026,0.006434999871999025,0.0142000000923872,0.006902500055730343,0.7209209203720093,0.10693583637475967,0.190346822142601,0.2493947148323059,0.20000000298023224,0.7630853652954102
cloud,1999/2001,31,65,POINT (179.15683684264127 -8.557969941107883),1.0,737400.0,-946650.0,0.0,0.06109999865293503,0.017531249672174454,2.0,0.04340000078082085,0.017723750323057175,0.035999998450279236,0.01878250017762184,0.03830000013113022,0.01434125006198883,0.02449999935925007,0.011357500217854977,0.021299999207258224,0.007136249914765358,0.5482603311538696,0.10588326305150986,0.10588326305150986,0.2783505320549011,0.09319901466369629,0.5609756112098694
land,2000,20,63,POINT (178.15377559730464 -18.251135942296205),,,,,0.018799999728798866,0.0,1.0,0.03920000046491623,0.0,0.42739999294281006,0.0,0.017400000244379044,0.0,0.1395999938249588,0.0,0.04039999842643738,0.0,-0.6967486143112183,0.0,0.0,-0.5615212321281433,-0.8319759368896484,-0.5390709042549133
land,2000,20,64,POINT (178.60520566594994 -17.831013088353057),1.0,670110.0,-1972230.0,0.0,0.02459999918937683,0.0,1.0,0.0649000033736229,0.0,0.5821999907493591,0.0,0.03009999915957451,0.0,0.1868000030517578,0.0,0.06710000336170197,0.0,-0.641859769821167,0.0,0.0,-0.4843066930770874,-0.7994127869606018,-0.6395381093025208
water,2000,20,64,POINT (178.59790612464832 -17.824664598393603),1.0,669330.0,-1971510.0,0.0,0.02590000070631504,0.0,1.0,0.03889999911189079,0.0,0.01590000092983246,0.0,0.026200000196695328,0.0,0.002199999988079071,0.0,0.003800000064074993,0.0,0.8630642890930176,0.0,0.0,0.8929440379142761,0.4197079837322235,0.7790132164955139
cloud,2000,31,64,POINT (179.08188791806057 -8.464277296926666),,,,,0.18060000240802765,0.0,1.0,0.20190000534057617,0.0,0.0142000000923872,0.0,0.09449999779462814,0.0,0.0066999997943639755,0.0,0.004800000227987766,0.0,0.8237438201904297,0.0,0.0,0.9357622861862183,0.8685793280601501,0.800281286239624
water,2000,31,65,POINT (179.17410922075607 -8.458877136173909),1.0,739350.0,-935700.0,0.0,0.03099999949336052,0.0,1.0,0.01590000092983246,0.0,0.006300000008195639,0.0,0.007799999788403511,0.0,0.00430000014603138,0.0,0.002300000051036477,0.0,0.9026798009872437,0.0,0.0,0.5742574334144592,0.4324324131011963,0.9061801433563232
land,2000,31,65,POINT (179.17109419069155 -8.4380399350305),1.0,739050.0,-933390.0,0.0,0.08900000154972076,0.0,1.0,0.12680000066757202,0.0,0.33169999718666077,0.0,0.12780000269412994,0.0,0.2897999882698059,0.0,0.22290000319480896,0.0,-0.5049993991851807,0.0,0.0,-0.39126259088516235,-0.44689202308654785,-0.4431150555610657
land,2000,31,65,POINT (179.19799298832592 -8.521050662030426),1.0,741960.0,-942600.0,0.0,0.03629999980330467,0.0,1.0,0.06480000168085098,0.0,0.35510000586509705,0.0,0.04490000009536743,0.0,0.14949999749660492,0.0,0.0625,0.0,-0.5432977080345154,0.0,0.0,-0.39524027705192566,-0.6913551092147827,-0.47008901834487915
cloud,2000,31,65,POINT (179.20308033378757 -8.517829746691),1.0,742530.0,-942240.0,0.0,1.6022000312805176,0.0,1.0,0.3822000026702881,0.0,0.20669999718666077,0.0,0.3330000042915344,0.0,0.03999999910593033,0.0,0.022299999371170998,0.0,0.05185353010892868,0.0,0.0,0.810516357421875,0.29801326990127563,-0.23513592779636383
cloud,2000,31,65,POINT (179.2077976839225 -8.517204824538979),1.0,743040.0,-942180.0,0.0,0.038100000470876694,0.0,1.0,0.01979999989271164,0.0,0.010200000368058681,0.0,0.014800000004470348,0.0,0.011500000022351742,0.0,0.012299999594688416,0.0,0.8018696308135986,0.0,0.0,0.2651757001876831,0.31999996304512024,0.8523879051208496
